Id,Artikel,voertuigen,slachtoffers
1750,"Een motorrijder is vanmiddag bij de oprit naar de N11 bij Hazerswoude ten val gekomen en gewond geraakt. Hij is naar het ziekenhuis vervoerd.

Waardoor de motorrijder ten val is gekomen is niet bekend. Door het ongeval was de oprit tijdelijk afgesloten in de richting van Leiden.",['motorfiets'],0
1765,Een scooterrijder is vrijdagavond zwaargewond geraakt toen hij ten val kwam op de Klapwijkseweg in Pijnacker. Het traumateam werd opgeroepen voor hulpverlening. De bestuurder is met spoed naar het ziekenhuis gebracht. De arts van het traumateam is mee met de ambulance gegaan.,['snorfiets/scooter/brommer'],0
1735,"Een vrouw is in de nacht van zaterdag op zondag gewond geraakt bij een eenzijdig ongeval op de N316. Ze is met onbekend letsel naar het ziekenhuis gebracht.
De vrouw reed met haar auto over de N316, de Hengeloseweg bij Vorden, richting Hengelo (Gelderland). Op een recht stuk weg belandde zij met haar auto op de verkeerde weghelft en botste vervolgens tegen een boom. Door de klap kwam de auto weer terug op de weg terecht. Passanten verleenden de vrouw eerste hulp in afwachting van de hulpdiensten. De vrouw werd per ambulance afgevoerd. Het is niet bekend hoe het met haar is.

De auto is total loss.",['personenauto'],0
1801,"Een jonge fietser is zaterdag aan het begin van de avond lichtgewond geraakt nadat hij werd aangereden door een auto. 

De fietser wilde vanaf de Componistenlaan de Stokhasseltlaan oversteken en werd daarbij aangereden door een automobilist.

De fietser raakte door het lichtgewond en is nagekeken door het ambulancepersoneel, hij hoefde niet mee naar het ziekenhuis.  

Een bergingsbedrijf heeft de auto, waarvan de voorruit is gesneuveld, weggesleept.","['fiets', 'personenauto']",0
1803,"Zaterdagavond heeft een ongeval plaatsgevonden tussen een auto en een scooter op de kruising van de Muiderwaard en Rekerdijk in Alkmaar. Op dit beruchte fietspad gaat het regelmatig mis.

De automobilist kwam vanaf de Muiderwaard en de vrouw reed op het fietspad Rekerdijk. Vermoedelijk heeft de automobilist de vrouw over het hoofd gezien waardoor de twee in botsing kwamen.

De bestuurster van de scooter is met onbekend letsel per ambulance naar het ziekenhuis gebracht. De automobilist kwam met de schrik vrij en kon zijn weg vervolgen.","['personenauto', 'snorfiets/scooter/brommer']",0
1828,"De politie heeft gisteren na een ongeluk bij knooppunt Lunetten 19 automobilisten beboet die een rood kruis negeerden. Het ongeval gebeurde op de verbindingsweg tussen de A12 en A27 richting Hilversum. Om de hulpverleners veilig hun werk te laten doen, moest de rijbaan ernaast tijdelijk worden afgezet. 

Bij het ongeluk raakten twee inzittenden gewond na een aanrijding met een vrachtwagen. Het gebeurde gisteren rond 12.45 uur. 

De politie benadrukt dat het belangrijk is rode kruizen niet te negeren. ""De brandweer en diverse ambulances werden ingeroepen om de inzittenden te bevrijden, eerste hulp te verlenen en te vervoeren naar het ziekenhuis. Daarnaast moest de weg door de bergingsdienst worden vrijgemaakt.""","['personenauto', 'vrachtwagen']",0
1835,"De hulpdiensten zijn vrijdagochtend gealarmeerd voor een ongeval op de Stationsstraat in Maarheeze.

Ter hoogte van de voetgangersoversteek aan Het Bergske was een kind op een fietsje geschept door een personenauto. Het kind raakte hierbij gewond en moest worden overgebracht naar het ziekenhuis. De bestuurder van de auto kwam met de schrik vrij. Zijn auto raakte beschadigd.

De politie heeft verslag opgemaakt van het ongeval en doet nader onderzoek naar de toedracht.","['fiets', 'personenauto']",0
1839,Donderdagnacht is de Koningstunnel dicht geweest na een crash. Geen van de vier inzittenden is gewond geraakt. De bestuurder is aangehouden.,['onbekend'],0
1517,"Een auto sloeg vrijdagochtend op de Westdijk (N244) in Zuidschermer drie keer over de kop. De bestuurder, een 29-jarige Alkmaarder, is overgebracht naar het ziekenhuis.

Naar eigen zeggen reed de bestuurder ongeveer honderd kilometer per uur, toen hij door de gladheid in een slip raakte. De auto botste tegen een verhoging in de weg en sloeg meermaals over de kop.

De weg lag na het ongeval bezaaid met glas, onderdelen van de auto en spullen die in het voertuig lagen. Een sleepbedrijf komt de auto meenemen en de troep opruimen. De rechterbaan was enige tijd afgesloten. Het verkeer richting De Rijp moest tijdelijk over de linkerbaan.

De politie heeft in het ziekenhuis bloed afgenomen bij het slachtoffer. Dat zal worden onderzocht op de eventuele aanwezigheid van alcohol en drugs.",['personenauto'],0
1529,"Op de Boerendijk in Fijnaart is donderdagmiddag een auto hard uit de bocht gevlogen. Hij raakte daarbij een tractor, die op zijn beurt weer tegen een woonhuis belandde. 

Volgens de lokale politie reed de eerste auto rond 13.50 uur met hoge snelheid over de Boerendijk, voor het ongeluk gebeurde. Hij vloog uit de bocht, raakte de tractor en belandde op een stoep tegen een heg. Het voertuig raakte daarbij zwaar beschadigd. De bestuurder raakte gewond en is naar het ziekenhuis in Rotterdam gebracht. 

De tractor raakte door de klap van de auto uit balans. Om een frontale botsing te voorkomen, wijkte de bestuurder uit. Hij kwam daardoor tot stilstand tegen een woonhuis, dat ook beschadigd raakte. De bestuurder van de tractor raakte niet gewond.","['personenauto', 'landbouwvoertuig']",0
1531,"Een automobilist is vrijdagmorgen gewond geraakt bij een eenzijdig ongeval op de Plasdijk in Markelo.

Door de gladheid raakte de auto in de slip en kwam vervolgens met de bestuurderskant tegen een boom tot stilstand. Vrijdagmorgen is in het hele land, met uitzondering van de waddeneilanden, code geel van kracht wegens de gladheid op de wegen.

De bestuurder is met onbekend letsel overgebracht naar het ziekenhuis. Het voertuig moet worden afgesleept door een bergingsbedrijf.",['personenauto'],0
1567,"Een man is vrijdagmiddag gewond geraakt na een aanrijding op de Dennenweg in Enschede. De man werd op zijn elektrische fiets geschept door een auto. Hij is met onbekend letsel naar het ziekenhuis gebracht. 

De auto heeft als gevolg van het ongeluk flinke schade opgelopen. De politie onderzoekt de toedracht van de aanrijding op de Dennenweg.","['fiets', 'personenauto']",0
1537,"Een ongeluk op de A28 van Amersfoort richting Zwolle, kijkers aan de andere kant en ijsvorming op de N301 zorgden er vrijdagmorgen voor dat het verkeer rond Nijkerk vastliep. De N301 werd vanwege gladheid volledig afgesloten in beide richtingen.

Het verkeer richting Zwolle werd omgeleid via vluchtstroken. Ook adviseerden de ANWB automobilisten om te rijden via Apeldoorn (A1, A50). In het hele land ontstonden files door gladheid, de piek lag rond 09.00 uur met 188 kilometer file.

Bij het ongeluk op de A28 waren meerdere auto's betrokken. Één ervan sloeg over de kop. Ook kwam er een vrachtwagen dwars op de weg te staan tussen Nijkerk en Strand Horst. ,,Het verkeer op die weg wordt via de vluchtstrook omgeleid, de vertraging is ongeveer nog een kwartier,’’ meldde een woordvoerder van ANWB verkeersinformatie om 09.45 uur.

Over de N301: ,,Vanwege ijsvorming heeft Rijkswaterstaat de weg afgesloten in beide richtingen, er waren vanmorgen meerdere spitsstroken afgesloten door ijsvorming. Het is op vrijdagmorgen minder druk. Dan krijg je een kip en ei verhaal, het wegdek wordt niet uitgereden waardoor het glad blijft.’’ Om 10.15 uur was de weg weer open.","['personenauto', 'vrachtwagen']",0
1538,"Op het Europaplein in Alphen aan den Rijn heeft vrijdagmiddag een aanrijding plaatsgevonden tussen een auto en een scooter. Het ongeval gebeurde op de rotonde, waar de weggebruikers met elkaar in botsing kwamen.

De scooterrijder kwam ten val, maar hoefde na controle door het ambulancepersoneel niet mee naar het ziekenhuis. 

Vermoedelijk is een voorrangsfout de oorzaak van de aanrijding.","['personenauto', 'snorfiets/scooter/brommer']",0
1566,"Een voetganger is vrijdagochtend in Ede gewond geraakt bij een aanrijding met een vrachtwagen. Dat gebeurde op de kruising van de Galvanisstraat en de Max Planckstraat. 

De precieze verwondingen van de voetganger zijn onbekend. Het slachtoffer is door de ambulance naar het ziekenhuis vervoerd. 

Een traumahelikopter is opgeroepen om medische hulp te verlenen, maar werd geannuleerd. De plaats van het ongeval was afgeschermd met rood-witte schermen; de politie heeft de straat afgezet.","['voetganger', 'vrachtwagen']",0
1539,"Op de Paltrokmolen in Alphen aan den Rijn heeft vrijdagochtend een aanrijding plaatsgevonden tussen een fietser en de bestelauto van een pakketbezorger. De fietser is bij het ongeval zwaargewond geraakt.

Het slachtoffer is door de hulpdiensten gecontroleerd in de ambulance en daarna met spoed naar het ziekenhuis vervoerd. Voor het ongeval werd ook een traumahelikopter opgeroepen, maar deze werd later weer afgemeld.

De Paltrokmolen is tijdelijk afgesloten voor politieonderzoek. De toedracht van het ongeval is nog onduidelijk.","['fiets', 'bestelwagen']",0
1542,"Een personenauto is vrijdagochtend bij de A44 van de weg geraakt, ter hoogte van afslag Sassenheim. Daarbij viel een gewonde.

De auto met twee inzittenden reed de afrit af, maar vanwege de gladheid verloor de bestuurster de macht over het stuur. De wagen gleed van de weg en belandde op zijn kant onderaan de A44 op het Klinkenberg. Omstanders hebben de auto terug op vier wielen gezet.

Een persoon is per ambulance naar het ziekenhuis vervoerd. De wagen heeft veel schade opgelopen en is weggesleept door een berger.",['personenauto'],0
1543,"Een motorrijder is vrijdagmiddag gewond geraakt bij een ongeluk op de Koningin Julianaweg in 's-Gravenzande. De man werd aangereden door een automobilist, die vanuit de Wattstraat richting de Naaldwijkseweg wilde rijden. Daarbij zag hij het slachtoffer, dat van rechts kwam, waarschijnlijk over het hoofd.

De politie heeft op de rotonde bij de Eikenlaan de Koningin Julianaweg richting het ongeluk tijdelijk afgesloten. Dit zorgde voor een hoop extra verkeersdrukte in de nabije omgeving.

Het slachtoffer moest geruime tijd wachten op een ambulance. Daarin is hij uiteindelijk nagekeken.","['motorfiets', 'personenauto']",0
1544,"De N57 is op Schouwen-Duiveland ter hoogte van Serooskerke vandaag enige tijd afgesloten geweest door een geschaarde vrachtwagen. 

Waardoor de vrachtwagen omstreeks 14.00 uur dwars over de weg kwam te staan is niet bekend. De truck met oplegger belandde half in de berm. Rond 15.45 uur was de vrachtwagen geborgen. Nadat het wegdek is schoongemaakt, is de weg weer vrijgegeven.",['vrachtwagen'],0
1545,"Bij een aanrijding tussen twee auto's op de Kleverskerkseweg in Middelburg is vanmiddag iemand gewond geraakt. Het slachtoffer is naar het ziekenhuis gebracht.

Het ongeluk gebeurde rond 15.40 uur. De overige betrokkenen zijn ter plaatse door ambulancepersoneel gecontroleerd maar kwamen met de schrik vrij. De auto's worden weggesleept.","[['personenauto', 'personenauto']]",0
1547,"Meerdere fietsers zijn vanmorgen ten val gekomen op het fietspad langs de Anthony Fokkerstraat in Goes.

Door het bevriezen van het wegdek ligt er op het fietspad een ijslaag. Rond 08.45 uur werden een ambulance en traumahelikopter opgeroepen voor een vrouw die gewond was geraakt na een val. De helikopter is niet meer ingezet. Het slachtoffer is met onbekend letsel naar het ziekenhuis gebracht.

De politie heeft de fietsers tot 09.30 uur geadviseerd af te stappen. Hierna is het fietspad door de gemeente gestrooid. Een verkeersregelaar waarschuwde fietsers voor de lokale gladheid.

Volgens een woordvoerster van de gemeente was er ’s avonds en ’s nachts wel degelijk gestrooid op het fietspad aan de Anthony Fokkerstraat. Dat gebeurde zelfs met een dubbele hoeveelheid zout. ,,Maar omdat de bermen compleet verzadigd zijn, is er daarna toch weer water op het pad gestroomd, waardoor het zout is verdund en het ’s ochtends toch weer glad is geworden.’’",['fiets'],0
1528,"Het eerste slachtoffer door gladheid is een feit: op de Graaf Hendrik III Laan in Breda is vrijdagochtend iemand uitgegleden. Vermoedelijk heeft hij er een gebroken been aan overgehouden. 

Handhavers van de gemeente waren er snel bij. Ook een gealarmeerde ambulance kwam met spoed naar het ongeval. Na onderzoek bleek dat het slachtoffer waarschijnlijk zijn been heeft gebroken. 

Hij is naar het ziekenhuis gebracht.",['onbekend'],0
1552,"De gladheid van vanochtend heeft geleid tot talloze ongevallen in en rond Dordrecht.

Bij de spoedeisende hulp van het Albert Schweitzer ziekenhuis waren rond het middaguur al zes mensen binnengebracht. Vijf van hen waren zo lelijk ten val gekomen dat ze botbreuken opliepen aan enkel of heup. Volgens een woordvoerder van het ziekenhuis zijn de slachtoffer zowel jongeren als ouderen. 

Ondanks waarschuwingen vooraf en het afgeven van een code geel door de ANWB werden mensen vanochtend soms toch verrast door de vorst van gisteravond en vannacht. Mede doordat het gisteren bijna heel dag regende en er natte sneeuw viel, bevroren bijna overal natte weggedeelten én voetpaden.

Strooiroutes
Volgens Henk Stasse van gladheidsbestrijder HVC was er wél op alle strooiroutes zout gestrooid. ,,Dat is gisteravond gebeurd, maar wij kunnen niet garanderen dat het dan niet glad is’’, zegt hij in een reactie. ,,Wij doen bovendien alleen de wegrijbanen. En het blijft natuurlijk altijd oppassen.’’

Door de gladheid gebeurden er ook ongelukken in het verkeer. Op de N214 bij Oud-Alblas botstenvanochtend vier personenauto’s op elkaar. Twee voertuigen raakten zwaar beschadigd en moesten door een bergingswagen van de weg worden gehaald. Er raakte niemand gewond.

Eerder die nacht ging een jonge vrouw met haar scooter onderuit door gladheid op het Westeinde in Oud-Alblas. De vrouw raakte lichtgewond. In Nieuw-Lekkerland raakte een man met zijn auto in een sloot langs de Schoonenburgweg.

Vriezen
De komende twee weken blijft het 's nachts vriezen. ,,Wij zijn er in elk geval helemaal klaar voor’’, aldus Stasse, die 2,5 miljoen kilo strooizout klaar heeft liggen. 

Het risico op gladheid is volgens hem de komende tijd wel minder dan vanochtend, omdat er dan minder neerslag valt dan gisteren. De kans op bevriezing en gladheid is dan automatisch minder.","[['personenauto', 'personenauto', 'personenauto', 'personenauto'], ['snorfiets/scooter/brommer', 'snorfiets/scooter/brommer']]",0
1553,"Het heeft vrijdagochtend stevig gevroren en dat hebben ze op de spoeddiensten van de Antwerpse ziekenhuizen geweten. Daar kregen ze opvallend meer patiënten over de vloer.

Het kwik daalde in de nacht van donderdag op vrijdag tot -5 en dat zorgde ervoor dat de wegen er glad bijlagen. Bij ZNA Middelheim, de grootste spoeddienst van Antwerpen, kwamen vrijdagochtend 20 à 25 extra patiënten binnen. “Het klinkt een beetje cynisch, maar op gladde dagen weten we op voorhand dat onze winkel goed zal draaien”, knipoogt dokter Mike Smets. “Op een normale dag behandelen we op onze spoeddienst grofweg 120 patiënten. Vandaag zijn dat er 20 à 25 extra. Het gaat dan om mensen met de typische kwetsuren die bij valpartijen voorkomen. Meestal breuken, aan de polsen bijvoorbeeld.”

Ook in andere Antwerpse ziekenhuizen zagen ze méér patiënten dan anders. In de GZA-ziekenhuizen Sint-Augustinus en Sint-Vincentius kwamen sinds 7u ‘s morgens respectievelijk 26 en 17 patiënten binnen die op de gladde wegen ten val waren gekomen. Later op de dag - naarmate de temperaturen weer stegen – werd het weer rustiger.

Opvallend: bij ZNA Stuivenberg in Antwerpen-Noord was van een toeloop van gevallen voetgangers of fietsers amper iets te merken. “We hebben 1 of 2 mensen geholpen die gevallen waren. Blijkbaar ligt Stuivenberg in een warmer stukje van de stad”, aldus de spoedarts van wacht.","['voetganger', 'fiets']",0
1555,"Een vijftigjarige fietser werd donderdagochtend aangereden door een voertuig op de Gloriantlaan op Linkeroever. De dame reed op het fietspad toen een wagen de baan dwarstte ter hoogte van de Reinaartlaan. De fietser werd geschept en raakte zwaargewond. De automobilist verklaarde de fietser niet gezien te hebben, hij legde een negatieve ademtest af.","['fiets', 'personenauto']",0
1556,"In de Alfred Coolsstraat op het Kiel is donderdagochtend een voetganger zwaar gewond geraakt toen hij door een wagen tegen een muur gedrukt werd. De wagen was volgens een getuige aan het keren in de straat toen deze plots achteruit het voetpad op reed. De voetganger, een vrouw van 28 jaar, werd door de impact tegen de muur gedrukt en werd met zware verwonding overgebracht naar het Sint-Augustinusziekenhuis. De bestuurder van de wagen, een vrouw van 45 jaar, verklaarde zich van pedaal te hebben vergist.","['voetganger', 'personenauto']",0
1558,"Een automobiliste is vanmorgen tegen de vangrail gebotst langs de A1 bij Terschuur, toen ze tijdens het invoegen schrok omdat de auto's voor haar op de rem trapten.

Haar auto liep fikse schade op, maar de vrouw bleef ongedeerd. Het ongeluk zorgde een file vanaf knooppunt Hoevelaken.",['personenauto'],0
1559,"Bij een aanrijding aan de Latonalaan in Apeldoorn zijn vanmiddag de vier betrokken met de schrik vrijgekomen. Wel hebben zowel fiets als auto schade opgelopen. 

In de auto zaten twee kinderen en een bestuurder. Een meisje kreeg een traumabeertje. Deze knuffel is er om kinderen gerust te stellen als zij een ongeluk heeft meegemaakt.

De Latonalaan werd na het ongeval een half uur afgesloten voor verkeer.","['fiets', 'personenauto']",0
1562,"Op de A2 ter hoogte van knooppunt Empel is er een auto uit de bocht gevlogen. Dit gebeurde op de afrit naar de A59 richting Waalwijk. De afrit was afgesloten, maar is inmiddels weer vrijgegeven.

Door het ongeluk was het vrijdagmiddag niet mogelijk vanuit Utrecht de A59 richting Waalwijk op te rijden. Hierdoor ontstond een file in de richting van Den Bosch. De weg is inmiddels weer vrij en de file is volledig opgelost. 

De auto vloog uit de bocht en belandde in de sloot. Het is niet bekend of er iemand gewond is geraakt bij het ongeval.",['personenauto'],0
1563,"Een fietsster op een elektrische fiets is vanmiddag gewond geraakt bij een aanrijding met een personenauto op de Hoefkade. Het ongeluk vond plaats op de kruising met de Wolterbeekstraat. 

Meerdere ambulances en een traumahelikopter rukten uit voor de aanrijding. De vrouw wordt met nog onbekende verwondingen naar een ziekenhuis gebracht.","['fiets', 'personenauto']",0
1565,"Op de Hoofdweg in Mijdrecht is een vrouw met haar auto van de weg geraakt na een botsing en het water ingereden. 

De vrouw reed in een blauwe auto over de Hoofdweg richting Mijdrecht toen een auto vanaf de Roerdomp de Hoofdweg op reed en haar ramde. De blauwe auto kwam vervolgens tegen een tegenligger aan en daarna belandde zij in de sloot.

De vrouw is met behulp van omstanders uit de auto gehaald. Ze had enkel natte voeten. Er raakte niemand gewond.",['personenauto'],0
1568,"Een automobiliste is vrijdag aan het begin van de avond tien meter naar beneden van een talud gereden op de Beneluxlaan in Hengelo.  Ambulancepersoneel heeft de dame uit haar benarde positie in de auto gehaald. De weg is momenteel grotendeels afgesloten.

De automobiliste heeft voordat ze van het talud af is gereden een aanrijding gehad op de kruising. Daardoor is ze met haar auto van de weg geraakt en tien meter naar beneden gereden. 

De vrouw wordt per ambulance naar het ziekenhuis gebracht. De ernst van haar verwondingen is onbekend.",['personenauto'],0
1570,"Op de Mary Zeldenrustlaan in Rijen zijn vrijdagmiddag twee auto's frontaal op elkaar gebotst. Hierbij raakte een van de bestuursters gewond. Zij is in de ambulance behandeld. 

Het ongeluk gebeurde rond 12.45 uur. De auto's botsten op elkaar in een bocht en raakten flink beschadigd. Hoe het kon dat de voertuigen zo op elkaar botsten,  is niet bekend. 

De politie had de straat afgezet voor bergingswerkzaamheden. De auto's zijn inmiddels weggesleept.","[['personenauto', 'personenauto']]",0
1572,"Op de A15 bij Rotterdam is vrijdagmiddag een lange file ontstaan na een kettingbotsing. Rond 16.30 was er richting Europoort sprake van twee uur vertraging.

Bij Charlois botsten vijf auto's op elkaar op de linkerbaan. Drie rijstroken werden afgesloten.

Volgens de politie is er voornamelijk blikschade. Één bestuurder is met nekklachten overgebracht naar het ziekenhuis.

Rijkswaterstaat is momenteel bezig met het schoonmaken van het wegdek, het gaat nog even duren voordat de weg weer open kan. Door het ongeluk loopt het inmiddels op meerdere plekken in Rotterdam vast.","[['personenauto', 'personenauto', 'personenauto', 'personenauto', 'personenauto']]",0
1580,"Een 19-jarige vrouw beleefde vrijdagochtend de schrik van haar leven toen ze met haar kleine personenwagen van de A11 reed in Brugge. 

De vrouw verklaarde aan de politie dat ze op weg was van Dudzele richting Brugge. Wat er precies fout liep, blijft onduidelijk. “De bestuurster was na het ongeval versuft en kon niet meteen verklaren waardoor ze de controle over haar stuur verloor"", klinkt het bij de politie. Door het ongeval belandde de 19-jarige enkele meters dieper in een gracht naast de snelweg. Haar wagen was volledig verhakkeld, maar als bij wonder raakte de vrouw slechts lichtgewond. De politie kwam ter plaatse en deed de nodige vaststellingen. De wagen moest getakeld worden. Er raakten geen andere voertuigen betrokken bij het ongeval.",['personenauto'],0
1581,"Een ouder echtpaar is vrijdagmiddag gewond geraakt bij een eenzijdig ongeval op de afrit van de A58 bij Heerle. De auto van het stel raakte van de weg en kwam half in de sloot tot stilstand. De oprit in de richting van Bergen op Zoom was afgesloten, maar is inmiddels weer vrij. 

Door nog onbekende oorzaak reed de auto van de weg en schoot door de berm. Hij botste tegen de rand van de sloot en kwam niet veel verderop tot stilstand. Het stel is door het ambulancepersoneel behandeld. 

Hoe het kon dat het stel zo van de weg raakte, is niet duidelijk. De oprit was tijdelijk afgezet voor bergingswerkzaamheden.",['personenauto'],0
1582,"Een auto is vrijdag aan het einde van de middag op de Krugerstraat in Den Helder op de kop geraakt. Twee personen zijn daarbij gewond geraakt.

De auto is tegen een geparkeerde auto gereden en raakte vervolgens tot stilstand op het dak. De bestuurder en bijrijdster zijn met de ambulance voor controle mee naar het ziekenhuis.

De auto is door een berger overeind gezet. Het voertuig is beschadigd geraakt door het ongeval. De straat was enige tijd afgesloten geweest.",['personenauto'],0
1586,"De hulpdiensten zijn vanmiddag uitgerukt voor een melding van een ongeval op de Joke Smitlanden in Enschede.

Ter plaatse bleek er een fietser onderuit te zijn gegaan als gevolg van de gladheid. De fietser kwam met zijn been vast te zitten tussen de fiets en de trapper.
De brandweer werd opgeroepen ter assistentie. De fietser raakte gewond aan zijn been en is per ambulance overgebracht naar het ziekenhuis.",['fiets'],0
1587,"De fietser die vanavond betrokken was bij een aanrijding met een andere fietser op de Boxbergerweg in Diepenveen, is na het ongeval weggefietst. De politie zoekt hem.
 
Bij de aanrijding kwam één fietser ten val. Na de val bleek hij niet aanspreekbaar en werd hij met onbekend letsel door een ambulance overgebracht naar het ziekenhuis. De andere fietser, een 18-jarige jongen in donkere kleding en met een opvallend gekleurde en gebreide muts, reed na het ongeluk in de richting van Olst.

Het fietspad werd tijdelijk door de politie afgezet.","[['fiets', 'fiets']]",0
1590,"In Dalfsen is een automobilist gewond geraakt nadat hij de macht over het stuur was verloren op het Pleijendal. De man ramde twee auto's die geparkeerd stonden bij de naastgelegen Action.

Mogelijk werd de man onwel en is dat de oorzaak van het ongeval. De brandweer moest hem uit de auto bevrijden. Hij is met de ambulance naar het ziekenhuis gebracht.

Het personeel van de Action schrok van de harde knal, maar de winkel werd niet geraakt. Bij diezelfde winkel ging het een aantal jaar geleden flink mis toen een automobilist bij het gebouw naar binnen reed.","[['personenauto', 'personenauto']]",0
1594,"Een auto is in een sloot tot stilstand gekomen naast de rondweg in Delden. Een persoon zat bekneld in de auto en is door de brandweer bevrijd.

Het is onduidelijk waarom de auto van de weg is geraakt. 

Volgens de bestuurder zaten er in het voertuig nog meer personen. Deze zijn na een zoekactie van de hulpdiensten niet aangetroffen.

De weg is voor een deel afgezet voor het overige verkeer.",['personenauto'],0
1597,"Bij een botsing in Middelburg is vrijdagmiddag één persoon gewond geraakt.

Het ongeval vond rond 15.35 uur plaats op de Kleverskerkseweg. Hier kwamen door nog onbekende oorzaak twee personenauto’s met elkaar in botsing. Eén van de bestuurders raakte gewond en is met een ambulance naar het ziekenhuis gebracht. De overige betrokkenen werden onderzocht door het ambulancepersoneel, maar werden niet meegenomen naar het ziekenhuis.

Beide auto's werden meegenomen door een bergingsbedrijf.","[['personenauto', 'personenauto']]",0
1598,"Meerdere fietsers zijn vanmorgen ten val gekomen op het fietspad langs de Anthony Fokkerstraat in Goes.

Door het bevriezen van het wegdek ligt er op het fietspad een ijslaag. Rond 08.45 uur werden een ambulance en traumahelikopter opgeroepen voor een vrouw die gewond was geraakt na een val. De helikopter is niet meer ingezet. Het slachtoffer is met onbekend letsel naar het ziekenhuis gebracht.

De politie heeft de fietsers tot 09.30 uur geadviseerd af te stappen. Hierna is het fietspad door de gemeente gestrooid. Een verkeersregelaar waarschuwt de fietsers op dit moment voor de lokale gladheid.",['fiets'],0
1601,"Een vrouw is vrijdagavond in Arnhem gedeeltelijk in de sloot beland met haar auto nadat ze de bocht had gemist. Ze kon er zelf ongedeerd uitstappen.

Het ongeluk gebeurde even na 18.00 uur. De vrouw reed op Het Hout, toen ze een bruggetje over moest om de grote sloot over te steken. Maar in plaats van met de bocht mee te rijden reed ze rechtdoor, en belandde met de voorkant van de auto in de sloot.

De auto liep waterschade op en wordt geborgen door een bergingsbedrijf.",['personenauto'],0
1603,"Een automobilist is vrijdagavond tegen een lichtmast gebotst in Weert. Twee personen raakten gewond bij het ongeval.
Het ging rond half tien mis op de rotonde op de N280 met aansluiting op de Ittervoorterweg.

Traumahelikopter
De bestuurder en de bijrijder zijn met onbekende verwondingen overgebracht naar het ziekenhuis. Voor de hulpverlening ter plekke werd een traumahelikopter opgeroepen, maar deze werd tijdens de vlucht geannuleerd.

De auto liep forse schade op en moest worden afgesleept door een berger. De lichtmast was uitgeschakeld door de klap.

Het is niet bekend hoe het ongeluk heeft kunnen gebeuren. De politie heeft een onderzoek ingesteld naar de toedracht van het ongeval.",['personenauto'],0
1604,"Een auto is in Heibloem op de kop in een sloot beland.
Dat gebeurde vrijdagochtend rond zeven uur en was waarschijnlijk het gevolg van gladheid op de Boerderijweg. Daarbij is een persoon bekneld geraakt.",['personenauto'],0
1605,"Een auto is in de nacht van vrijdag op zaterdag gecrasht op de Hoeverweg (N512) in Egmond aan den Hoef. Van de bestuurder ontbreekt ieder spoor.

De politie kreeg even voor 7.00 uur melding van de zwaar beschadigde auto die langs de weg was aangetroffen. Omdat niet duidelijk was of er nog een persoon in het voertuig zat, kwam ook een ambulance ter plaatse.

Bij aankomst bleek de bestuurder verdwenen. De auto moet ’s nachts een flinke klap hebben gemaakt. Met het voertuig is eerst een paal uit de grond gereden, de auto is vervolgens enkele meters verderop in de berm tot stilstand gekomen. Ambulancepersoneel vermoedt dat de automobilist gewond moet zijn geraakt en behandeling in het ziekenhuis nodig heeft.

Bij de auto werden twee kratten bier en verschillende lege flesjes aangetroffen. Of dat iets met het ongeval te maken heeft, is nog niet met zekerheid te zeggen.

Een berger zal het voertuig ophalen.",['personenauto'],0
1606,"De brandweer heeft vrijdagmorgen aan de Leemringweg (N719) ter hoogte van de Kleiweg voor Marknesse een man uit zijn auto moeten bevrijden. De man was met zijn auto over de kop geslagen en in de sloot beland. De vermoedelijke oorzaak is gladheid.

De brandweerlieden moesten een ladder over de sloot leggen waarna zij de man uit zijn benarde positie konden bevrijden. De bemanning van een ingeschakelde traumahelikopter verleende medische ondersteuning waarna de automobilist naar het ziekenhuis is gebracht.

De weg was rond 12.00 uur nog afgesloten voor verkeer in verband met het  politieonderzoek.",['personenauto'],0
1607,"Bij een botsing tussen een auto en vrachtwagen op de N343 tussen Langeveen en Geesteren is vanochtend een persoon gewond geraakt.

De bestuurder van de auto is per ambulance naar het ziekenhuis gebracht. Hoe ernstig de verwondingen precies zijn, is niet bekend. De chauffeur van de vrachtwagen bleef ongedeerd.

Het ongeluk gebeurde iets voor 6.00 uur op de Hardenbergerweg. Daarna is de deze weg korte tijd afgesloten geweest, terwijl het verkeer over het fietspad werd geleid.","['personenauto', 'vrachtwagen']",0
1621,"Bij aan ongeluk aan het Gedempte Hoofddiep in Kerkenveld is vanmiddag een wielrenner gewond geraakt.

De wielrenner kwam door nog onbekende oorzaak in botsing met een kleine vrachtauto. Hij is voor onderzoek naar het ziekenhuis gebracht.","['fiets', 'vrachtwagen']",0
1623,"Vrijdagavond heeft er op de Churchillweg in Schiedam een aanrijding plaatsgevonden tussen een voetganger en een motorrijder. Zowel de voetganger als de berijder van de motor raakte hierbij gewond.

Naar ziekenhuis
Twee ambulances kwamen met spoed ter plaatse. De weg werd afgesloten voor alle verkeer in de richting Hof van Spaland. Beide slachtoffers zijn per ambulance overgebracht naar het ziekenhuis. De politie doet onderzoek naar de toedracht van het ongeval.","['voetganger', 'motorfiets']",0
